feedId,descr,trim_audio
41963,McKean County / Bradford Area Fire/EMS,True
41965,Orange Fire Department,False
41966,Caswell County Fire Dispatch,False
41968,Bethel Fire and EMS,False
41992,Verde Valley Public Safety,False
41993,Denver City EMS,False
41995,Pike Road Fire Department,False
41996,Bayport Fire and Blue Point Fire,False
41998,Clinton Police,False
42003,Hooksett Fire,False
42007,Davie County Sheriff Dispatch,False
42009,Edgewood Ambulance ,False
42011,Southern Idaho Regional Communications Center (SIRCOMM) Primary Dispatch,True
42013,Jackson County Sheriff,False
42021,Washington County Rural Fire Departments,False
42022,George Mason University Public Safety,True
42024,Door County Fire/EMS,False
42031,Waterbury Police and Fire,True
42036,Hancock and Winnebago Counties Public Safety,True
42041,Hood River Police-Fire-ODOT-ODF,False
42047,Public Safety Network - Mudgee,True
42053,Logan County Public Safety,False
42066,West End Grayson County,True
42070,Kings Park Fire Deparment,False
42071,Denver City EMS,False
42083,"Pike county KY Public Safety including feeds from KSP Post 9, and  Floyd county",True
42088,Walden and Cabot Fire / EMS,True
42090,Sacramento Regional Fire/EMS Communications Center (SRFECC) ,True
42095,California Highway Patrol Coastal Division Ventura Purple,True
42098,"Wabash, Huntington, Miami and Grant Counties Public Safety",False
42099,Lincoln County Public Safety,False
42102,Osceola County Public Safety,True
42103,Middlesex County Public Safety (CLMRN System),False
42114,Tennessee Highway Patrol & TDOT HELP District 3  - Nashville,True
42118,Park County Public Safety - WyoLink,True
42136,Oregon Department of Transportation - District 7 (South Douglas),True
42137,Oregon State Police - Roseburg Station,True
42138,Douglas County Sheriff - Law 2,True
42139,Douglas County Sheriff - Law 1,True
42142,Dunlap Fire,False
42146,Indian River County Sheriff,False
42153,Woodlawn Pansy Fire,False
42154,Georgetown County Public Saftey,False
42159,Montville Fire,False
42160,NOAA Weather Radio - NW Alabama KIH57 ,False
42171,Barnwell Fire Department,False
42174,Key West Public Safety,True
42181,Coweta County Public Safety ,False
42196,Crystal Park Fire Department ,False
42210,Montgomery County Amb,False
42224,Montezuma County Fire and EMS,False
42230,"Vail, Avon, Eagle, Edwards, Gypsum, Minturn, ECSO - Police, Fire and EMS",True
42236,"Saginaw EMS, Fire, Police",True
42237,Frederick County Fire Police (92H),False
42246,PennDOT District 8 Audio Feed,False
42249,North Whatcom Fire Rescue,False
42256,"Louisville Fire (Fire 1-4, LFR Alert)",True
42265,Seaville Fire Rescue Ops,False
42268,Coffee County,False
42271,Kentucky State Police Post 4,True
42273,Arkansas State Police Troop C,True
42282,Corona Fire,False
42284,Seaville Fire,False
42285,Mason County Police Dispatch,True
42286,Muskegon County Fire Departments Paging Only,True
42287,Kent County Fire/EMS Paging,True
42289,Erath County Sheriff and PD,True
42297,Italy Cross Fire,False
42311,Smithfield Fire and EMS,False
42318,Amelia Fire,False
42323,Mescal J6 Fire ,False
42325,Washington Fire,False
42332,Jonesboro Police,True
42333,Colorado State Patrol - Eagle County (4c),True
42337,Union Community FD,False
42338,Welch Fire,False
42340,Eagle County Sherriff,True
42341,"East Hampton, New York Town and Village Police, Fire and EMS Services",False
42344,St. Mary's County Public Safety,True
42345,Warren County Fire dispatch,False
42352,Oxnard PD,True
42354,"Caldwell County Sheriff, Lockhart and Luling Police ",True
42357,East Gull Lake,False
42359,Lake County Public Safety & Forestry,True
42360,Douglas County EMA/Fire Dispatch,False
42363,Pittsburgh Police Dispatch,True
42377,Drumheller Fire & Rescue,False
42381,Greenville Fire,False
42383,Kenton County Police and Fire,False
42384,Boone County Police and Fire,False
42389,Michigan Statewide Aeronautical Medical ,True
42391,"Troy, St. Jacob Police & Fire",False
42392,"Collinsville, Maryville Police & Fire",False
42393,"Lawrence County Police, Fire, EMS",True
42401,Bucksport Fire Department,True
42412,Chauncey VFD,False
42415,Leflore County EMS,False
42421,Northwest Rhode Island Police and Fire,True
42428,Johnston County Fire,False
42436,"Volusia County LE-7 New Smyrna Beach, Edgewater and Volusia Sheriff's Office",False
42439,Westmoreland County Police Dispatch,False
42440,Washington County Sheriff Ch-2,False
42442,Putnam County Dispatch,False
42443,Iraan Fire,False
42453,East Hanover Fire Operations,False
42464,London Area Amateur Radio Repeaters,False
42470,Suffolk County Police 3rd Precinct ,False
42476,Gold Cross Ambulance,False
42485,Levittown Fire Department ,False
42487,"Wadena,Otter Tail, Hubbard, and Todd County Public Safety",False
42493,Whitley County Fire Operations,False
42498,Englewood Fire Ops,False
42510,Union County FR,False
42511,South Brunswick Public Safety,True
42528,Milford Fire,False
42529,Brown County Public Safety,True
42541,Claremore Fire,False
42546,West Seneca Police CH 1,True
42550,Monclova Township Fire Paging,False
42554,Buxton Fire-Rescue and Buxton Police,False
42560,"Charleston County Police, Fire, EMS/Rescue, Marine SAR",False
42563,UConn Fire Dept Station 22 Storrs/Mansfield,False
42570,Liberty County Public Safety and Hinesville Fire & Police,False
42578,Syracuse Fire & EMS,False
42579,Buffalo PD Ch 4 District A,True
42582,Gahanna Police and MECC Dispatch,False
42583,Buffalo PD Ch 2 Districts B/D,True
42586,Buffalo PD Ch 3 Districts C/E,True
42595,Lincoln County,False
42600,Ketchum VFD,False
42606,Mutual Aid Trunked,False
42607,McKenzie County Sheriffs Office,False
42608,Montgomery-Greene Counties Law Fire and EMS ,True
42614,Deer Park Fire,False
42615,Fishing River Fire,False
42628,Platte Ambulance,False
42632,Harrison Fire,False
42634,Pope County Sheriffâ€™s Office,False
42635,"N Galveston, E Brazoria Co Fire/EMS",True
42640,Columbia County Fire,False
42643,Van Buren County Fire and EMS,True
42644,Ridgeland Fire,False
42645,New Ross Fire Department,False
42648,Hunterdon County Fire & EMS Dispatch,False
42650,Jefferson Parish Eastbank Fire Departments,False
42652,Harford County Fire and EMS Working Incidents,False
42662,Kennebunk Fire Rescue,False
42663,Polk County / Mena Public Safety ,False
42672,Bear Creek Fire,False
42684,Greene County Police,False
42690,Greer Fire Admin 80,False
42693,Greer Police Dispatch,False
42695,Englewood Cliffs Fire,False
42698,"Cleveland County, Shelby, and Kings Mountain Fire ",True
42700,Chagrin Valley Dispatch - Brecksville,False
42701,Cambria County Fire and EMS,False
42707,East Cleveland Police and Fire Dispatch,False
42711,Clover Public Safety,False
42720,Oakland County Fire/EMS MABAS 3201 (Northwest) - Dispatch/Tac/Talk (P25),True
42721,McKenzie Clearwater Fire,False
42722,Chase County EMS,False
42723,Chase County Fire,False
42732,Nicollet County Fire & EMS,True
42733,Le Sueur County Fire & EMS,True
42734,Oakland County Fire/EMS MABAS 3201 (Northeast) - Dispatch/Tac/Talk (P25),True
42735,Windsor/Essex EMS,False
42736,Dallas and Polk County Fire Dispatch,True
42737,Oakland County Fire/EMS MABAS 3201 (Southwest) - Dispatch/Tac/Talk (P25),True
42741,Fort Erie Fire Department ,False
42743,Lamesa Fire,False
42744,Oakland County Fire/EMS MABAS 3201 (Southeast) - Dispatch/Tac/Talk (P25),True
42745,Greer Fire Ops 80,False
42754,Ceres Police Dispatch,False
42758,Winona County Fire Main,False
42763,Illinois Valley Fire Protection District,True
42766,Lyle FD,False
42770,New Haven Fire Firegrounds,False
42776,Dumas EMS,False
42783,Franklin County Public Safety,True
42787,Chariton County Ambulance,False
42795,EastCare Air Ops,True
42796,Fayette City Fire,False
42797,Fayette City EMS,False
42804,Stratton FD,False
42806,Coutts Fire and Rescue,False
42808,Sutton Police Department,False
42810,Jo Daviess County Public Safety,True
42816,Oceana County Police Dispatch (64P911),True
42819,Keizer Police Dispatch,True
42825,Eldon Police,False
42832,Marfa VFD,False
42833,Alvin Public Safety,True
42835,Round Valley Fire WMAS,False
42836,Florham Park FD,False
42837,Michigan City Public Safety,False
42843,Cotter Fire,False
42866,Asbury Park Fire Department,False
42867,Rowe Fire,False
42869,Greeley Fire and EMS,False
42873,Boulder County Fire Tac,False
42874,Harrison County Fire Dispatch,False
42882,Cass County 911,False
42886,Plantation Fire Department,True
42895,North Fire Dispatch 6,False
42898,AMR Santa Clarita Dispatch,False
42903,Rantoul Fire,False
42905,Grover Twp Fire,False
42909,Reno and Rice County Public Safety,False
42910,Corona Fire Department Command-1 Channel,True
42912,Corona Fire Department Primary - Dispatch Channel,True
42916,Green Lake County Public Safety,True
42925,San Benito Fire,False
42935,"Thomas County Fire Dispatch, Grady County Fire, Cairo Fire",False
42936,Ontario County Law Enforcement,False
42939,"*CalFire BEU North, Hollister Fire",False
42940,Jackson County Sheriff Dispatch ,True
42942,Iron Mountain Secondary Dispatch,False
42947,ND Highway Patrol ,False
42949,Pulaski County Public Safety,False
42952,Cliffside Park,False
42954,Lower Gainesville Fire,False
42962,"New London, Waterford, East Lyme, Groton Fire Alarm",False
42963,Greer Fire Ops 90,False
42969,Tupelo FD,False
42975,Klickitat County Fire,True
42980,Lee County Public Safety,False
42982,Dauphin County Public Safety,True
42990,Valencia County Fire,False
42992,Finchburg VFD,False
42995,"Dauphin County - Fire (Dispatch, Firegrounds, and Fire Police)",True
42997,Victoriaville Service Incendie Pompier Fire,False
42999,Creek County and Kellyville Public Safety,False
43005,Richland County Fire,False
43011,Bryan County Public Safety,False
43012,North Kingstown Fire Dispatch,False
43015,Ontario County Public Safety,True
43018,Mayo Clinic Air Operations,True
43020,Mankato Mayo Clinic Ambulance Dispatch,True
43021,"Waseca County Police, Fire & EMS",True
43027,Minnesota South Central Public Safety,True
43028,Minnesota State Patrol Dispatch - Mankato and Marshall,True
43033,Spur Fire,False
43042,Corona Fire Department Dispatch and Command,False
43047,Madera County Sheriff Dispatch,True
43048,Skamania County Fire and Rescue,False
43052,Northwest Arkansas State and Local Police,True
43057,US Forest Service - Umpqua National Forest,True
43058,Val Verde County Fire,False
43060,Lafourche/Ambulance/Fire/Troop C,True
43067,McNairy County Public Safety,False
43079,Faist Vol Amb Corp,False
43081,Oklahoma Highway Patrol - Troop A,True
43083,Ottawa County Interop and Special Events,True
43084,Ottawa County Fire/EMS Dispatch,True
43089,"Alfred & Waterboro Fire / Rescue, York County Sheriff, Maine State Police South",False
43092,Jocelyn Fire,False
43093,Westland-Garden City Police and Fire,False
43097,Dearborn Police and Fire,False
43110,Bourbon County Public Safety,False
43113,Floyd FD,False
43121,Elk Creek FPD,True
43122,Flatwoods Fire Dept,False
43123,Chemult Fire,False
43124," Ottawa County Fire, EMS and EMD",False
43128,Glenwood Fire,False
43133,Harrodsburg City Fire,False
43147,Cogar Fire,False
43148,Berrien County Met North Public Safety,True
43149,Mountain Home Fire Department,False
43157,NY State Police,False
43160,Oneida County Public Safety,False
43166,Rio Grande Public Safety,True
43172,Dyer County Sheriff and Newbern police,True
43186,Central City Fire,False
43192,"Northern UT Wildland Fire, Davis County ARES Simplex",True
43193,Ulster County Public Safety - New Paltz Area,False
43198,Point Pleasant Borough OEM/Special Events,False
43214,Oconee Fire,False
43231,Mt. Vernon Fire Department,False
43235,Plainville Police ,False
43245,Alvin Public Safety - Backup,True
43247,Cooter Fire,False
43251,"Worcester County Fire and EMS, State Police and Highway",False
43252,OCFA Alt Tac 5F - Zone 5 - South County,False
43253,Marlborough Fire Department,False
43258,WoodbridgeFire,False
43263,Halton Hills / Milton Fire Department ,False
43272,Ohio County Fire,False
43275,Whitman Fire and Rescue,False
43282,"Sable, Bennett, Strasburg, Byers and Deer Trail Fire Agencies ",False
43283,Kingston Fire Department,True
43294,Lancaster County Fire and EMS - Paging,False
43300,Jones County Fire,False
43303,Nelson County Public Safety,False
43306,Middlebury Fire and EMS,False
43311,Huron / Erie County Public Safety,False
43318,Lancaster County Fire and EMS - Charlie,False
43320,45th Parallel EMS,False
43322,Cliffside Park Streaming ,False
43328,Prescott Area Fire Departments,True
43332,Lancaster County Fire and EMS - Operations Channels,False
43338,Salinas Fire Dispatch - Command 33,False
43339,Monterey Peninsula Fire Dispatch - Command 35,False
43343,Marion/Jefferson County Fire and EMS,False
43346,Blue River Fire,False
43359,Lehigh County Police,True
43363,"Spearfish PD, Fire, Lawrence Co Sheriff",False
43364,Adams County Sheriff-Hastings Police & Emergency Services,False
43368,Fortuna Rural FIre,False
43371,Michigan City Fire,False
43376,"Bay County Public Safety, MSP, DNR",False
43383,Kearny County EMS,False
43388,"Watchung Police, Fire and EMS",True
43393,Glover Fire,False
43398,Nashville Fire,False
43399,Nashville Fire,False
43408,Berks County Fire A and EMS,False
43411,High Point Fire Department Dispatch,True
43417,City of Reading Fire/EMS,False
43419,Kearny County Fire,False
43428,Roseau/Lake of the Woods County Roads and Parks,True
43434,Berks County Emergency Services,False
43437,Kansas City Area Fire and Police,True
43441,Armstrong County Public Safety,False
43451,Oplin Fire,False
43452,Beggs Fire,False
43456,NC/VA Line Area Public Safety,True
43457,Surry County Public Safety,True
43458,Pecatonica Fire / Win-Bur-Sew Fire,False
43465,Stratton Fire,False
43473,Jefferson County Sheriff Ch 1,False
43480,Norwich Fire,True
43487,Webster Area Public Safety,True
43489,Brown County Public Safety ,True
43492,Cedar Valley North Bank Rural,False
43494,Young County Rural,False
43498,Acadia FPD,False
43504,North Clatsop County Fire,False
43508,Hudson Fire Department,False
43513,Franklin County Fire,False
43516,Garfield County Fire Agencies,False
43524,"Vacaville, Fairfield, Suisun, Dixon, Rio Vista - Fire Dept.",True
43533,Huron Fire Department,False
43534,Newark Channels 1-4,False
43538,Carson City Sheriff,False
43542,Grey County Public Safety,True
43544,Gippsland State Emergency Service ( VSES ),False
43545,Wexford County Police Fire Dispatch ,True
43552,Pike County Public Safety,True
43555,Royal Center VFD,False
43568,Grey County Fire Paging,True
43570,"Mesa Fire, Gilbert Fire, Queen Creek Fire",False
43584,Central Aroostook Public Safety,True
43585,Hawaii Island Public Safety - West,True
43586,Custer County Public Safety,False
43588,Ruidoso Police Department,False
43589,Lynn Fire Department,False
43599,South Coast Fire & Ambulance ,False
43604,Shopville Fire,False
43612,New Jersey Turnpike Authority and NJDOT,True
43616,Denville Fire Dispatch,False
43618,Burlington Fire Department South,False
43629,HRM Fire Radio and VHF Paging,True
43633,Fort Smith Police Dispatch,True
43645,South Central IL Public Safety,False
43647,Winston County Public Safety,False
43649,Linn County Public Safety,True
43653,Ada County Area Public Safety,False
43668,Tigerville Public Safety,False
43672,Pequannock Fire,False
43673,Edwardsville Police,True
43677,Rowan County Fire/EMS/Public Works Agencies,True
43679,Labette County Fire & EMS,True
43680,Labette County Sheriff,True
43681,Parsons Police,True
43682,Broome County Battalion 2 Public Safety,True
43685,Clute Fire,False
43686,Junius Fire Dept,False
43689,Tulia Sheriff and Fire,True
43694,Austin Fire & EMS,True
43695,Austin Law Enforcement,True
43704,Knippa Emergency Services,False
43706,New Mexico State Police,True
43707,South West Victoria Emergency Services,True
43709,SES Dispatch & CMD Channels - South West Victoria,True
43710,"FRV, CFA Dispatch RMR & FG, IMC - South West Victoria",True
43712,Kansas Highway Patrol Troop C,True
43718,Aroostook County Public Safety,True
43719,Framingham Police Dispatch,False
43720,Atascosa County Public Safety,False
43721,Forrest Strawn Wing Fire,False
43722,Tewksbury Police and Fire,False
43729,Whiteside County Fire/PD ISP Troop 1/2,False
43732,Ellsworth City / County Public Safety,True
43740,Prince George County Fire/EMS,True
43743,Auglaize County Public Safety,True
43749,Smith County Emergency Communications,False
43752,MBTA Transit Police,False
43755,Broad Brook Fire,False
43756,Texico Fire,False
43758,Austin Combined (Law / Fire / EMS),True
43763,New Bern Police Fire EMS NBPS,True
43765,North Caddo Medical,False
43776,Aroostook/Houlton Area Public Safety,False
43777,Amsterdam Fire Department,False
43796,Salina Fire / EMS / County Fire,True
43797,Salina Police / Saline County Sheriff,True
43811,Pulaski County Volunteer Fire Dispatch,False
43827,Cascade County Public Safety,True
43828,City of Bismarck and Lincoln PD/Burleigh County SO Dispatch/County and City Fire/EMS,False
43829,Madison County Law and Emergency Services,False
43846,Somerset County and Franklin Twp ,False
43851,Cape County Public Safety,False
43856,Antigonish County Public Safety,True
43871,Thayer Fire,False
43880,Clayton Volunteer Fire,False
43881,Rogers Nebo Fire,False
43889,Plymouth-Northville Area Public Safety,False
43891,Gwinner Fire,False
43892,Fulton Fire,False
43893,La Salle County Public Safety,False
43894,Ogunquit Fire ,False
43895,Carson City Fire Command,False
43896,Carson City Fire Main,False
43901,Tate County Fire,False
43902,Boligee Fire,False
43903,Ottawa County Dispatch Paging and Fire Ops,False
43905,Adams County Fire Services,False
43907,Bluff Creek Fire,False
43909,Campbellsville Fire,True
43911,Hancock Fire,False
43916,Camano Island Fire and Rescue,False
43917,Mendocino County Law Enforcement,False
43918,Dundee FD,False
43920,Morris County Dispatch Channel,False
43926,Campbellsville EMS,True
43940,Burlington Fire,False
43944,Giles County Public Safety,False
43945,Northern Hancock County Public Safety,True
43946,Sheridan Fire and Rescue,False
43947,Columbus Police Dispatch - Zone 1 - Far North,True
43950,Columbus Police Zone 6 Northeast,True
43951,Columbus Police Dispatch - Zone 4 - Far Northwest,True
43952,Columbus Police Dispatch - Zone 2 - East Side,True
43964,Memphis Fire Department,False
43966,Great Bend / Barton County Public Safety,False
43970,Central Susquehanna Regional 911,False
43973,Clearwater Fire,False
43975,East Adams Fire,False
43982,Stark Fire,False
43984,Trenton Fire,False
43985,Melrose Fire Dispatch,False
43995,Franklin County Ambulance Assoc,False
44004,Baltimore City Police Northern District,False
44005,Skyline Fire Rescue,False
44008, Beaver County Sheriff,False
44013,UMass Memorial Lifeflight Dispatch,False
44014,Wood County Fire,True
44016,Chico Fire Dispatch,False
44018,Chaffee County Public Safety,False
44020,Bridgeton Fire Department,True
44024,Clarence-Rockland Fire Department Main Channel,False
44026,Prescott-Russell Fire Departments,False
44029,Davis County UCA 700 MHz P25 System,True
44031,Boise County Public Safety / Boise National Forest,False
44036,Henderson County Public Safety,False
44041,Layton City Police and Fire,False
44043,Linn County Fire ,False
44046,Letcher County Public Safety,False
44053,Palm Springs Fire Department,False
44054, NWI FIRE,False
44057,Oxford & Charlton Police and Fire,True
44058,Manistee County Public Safety,False
44059,North Liberty County Fire,False
44069,SLO County Public Safety,True
44071,Iron County Public Safety,False
44075,Seminole County Fire and EMS,False
44086,Southwestern Wayne County Police/Fire,False
44094,Madison County Public Safety,False
44098,Westmoreland County Fire/Rescue,False
44101,Gloucester Fire,False
44113,Hudspeth County Dispatch,False
44124,Barron County Public Safety,False
44141,Jefferson County Sheriff's Office - Satellite Agencies,False
44144,Kittery Police Department,False
44154,Great Falls Police,True
44159,Greenville County Fire/EMS,False
44160,Broward County Fire/Rescue Dispatch,False
44166,"Vacaville, Fairfield, Suisun, Dixon, Rio Vista - Police/Fire",True
44170,Sturgeon County Fire Rescue,False
44175,Silverton EMS,False
44176,Westhampton Beach Fire,False
44178,Childress Fire,False
44188,North Com 16,False
44201,Harris COM Scan,False
44202,Ohio State Highway Patrol (OSHP) District 1,False
44207,Calumet County Fire / First Responders,True
44208,Stark County Fire,True
44211,Stark County Police,True
44217,Armstrong/Westmoreland Public Safety,True
44233,Haynesville FD,False
44234,Latimer County Fire,False
44235,Central NS and Surrounding Areas Public Safety,True
44237,Valliant Fire,False
44239,Central Perry County Fire,False
44241,Carroll County Public Safety,False
44243,Blackstone Volunteer Fire Department,True
44251,New Boston Fire Department,False
44253,Saratoga County 911 Dispatch,False
44256,Gold Cross Ambulance,True
44263,"Hunter, Mid Coast Area Fire, RFS, SES and Rail",True
44264,McDonough County Area Public Safety,False
44267,Fort Bend County Law Enforcement,False
44270,Fayette County Public Saftey,True
44271,Nevada Highway Patrol - Clark County,True
44273,Clarke County Fire and Police,False
44277,East Lyme/Montville Fire/EMS,False
44278,Elbert County Fire Agencies,False
44279,Peachtree City Police and Fire,True
44282,Colbert County Sheriff,True
44283,Colbert County Fire,True
44284,Shawanaga First Nation Fire,False
44285,Douglas and Elbert County Fire Districts ,False
44286,"Hunter, Mid North Coast, Central Coast Rural Fire Service",False
44287,Central Iron County Public Safety,False
44289,Illinois State Police Troop 9,False
44292,Brown County Fire Dispatch,False
44298,Kentucky State Police Post 8,True
44304,Simpson County Public Safety,False
44305,Campbellsville Police Department,True
44308,SEPTA Transit Police,False
44315,Rural Metro Fire Department Dispatch,True
44316,Suffolk County Police 7th Precinct,True
44321,Bristol Fire Dispatch,True
44322,Royal Oak Fire,False
44325,Allegheny County East Fire Ops 2,False
44328,Mullin VFD,False
44330,Linn and South Marion County Fire,False
44334,Tazewell Sheriff/Pekin Police Main,True
44337,Berlin Fire Dispatch,False
44338,Pekin Area Fire Departments,True
44339,Bowling Green City Police Department,False
44346,Northumberland County Public Safety,False
44350,Higgins Area Fire Protection District Dispatch,True
44362,Rapides Parish FPD 12,False
44365,"*San Joaquin County, Stanislaus County Fire Departments",False
44369,West Milford Fire,False
44375,Washita County Sheriff and Cordell PD,False
44376,Lexington Police,False
44380,Wise County Fire/EMS,False
44381,Marin County - All County Fire Agencies,False
44384,Perrville Kentucky,False
44386,Trumbull Fire ,False
44390,Bokoshe Fire,False
44391,Dartmouth Fire District 3,False
44398,Greenwich Fire Department,False
44402,Grants Pass Fire Rescue,False
44413,HCA Air Life ,True
44414,Life Flight Dispatch - Memorial Hermann ,True
44417,DuBois Fire,False
44424,Madison County Public Safety,False
44430,Westborough Police & Fire,False
44438,Las Vegas City Marshals,True
44439,Ambulance VIC SMR Emergency Dispatch Channel 915 Gippsland,True
44456,Taylor County EMS,False
44458,Greene County Fire/EMS,True
44459,Henry County Fire & EMS,True
44467,Lemont Public Safety,False
44471,Bedford Police Department,False
44472,Cass County EMA,False
44476,Ramsey Fire,False
44479,Christmas Valley Fire,False
44480,Casey County EMS,False
44481,UMR Division 6,False
44486,Jeannette City Fire,False
44487,Kansas Highway Patrol - Troop B,False
44492,Wayne Township EMS & Fire,True
44503,Bay County Fire/EMS,True
44504,Kootenay Lake Public Safety,True
44505,Missoula Public Safety,True
44509,Bay County Law Enforcement ,False
44511,Lee County and Cape Coral Fire Dispatch,False
44512,Athens Fire Dispatch,False
44519,Ocean City Beach Patrol,True
44527,Meridian Fire,False
44528,Kendall County Public Safety,False
44533,Lancaster County Fire and EMS - Digital,False
44534,Lancaster County Fire and EMS - Bravo,False
44536,Washington County Police and Fire,True
44539,Lodi Fire,False
44543,Madison County Public Safety,False
44549,Virginia Tech Rescue Squad,False
44552,Gainesville / Cooke County Public Safety,False
44556,Malibu Area Public Safety,False
44561,Antelope Valley Area Public Safety,False
44562,RL Hatzalah Repeater,False
44571,Hamilton County Public Safety,False
44572,Ash Fork Fire Dispatch,True
44578,Amelia County Fire & EMS,False
44581,Harrisonburg Fire & EMS,False
44582,Hunt County Fire and EMS,True
44587,Demarest VAC,False
44597,Sebring and Alliance - Police and Fire,True
44601,"CHP Central Division, Fresno & Merced Dispatch Centers",True
44607,Keene Fire Stream,False
44608,SWNH District Fire Mutual Aid,False
44609,SWNH District Fire Mutual Aid 2,False
44611,Throckmorton Fire,False
44613,Morris County Paging,False
44614,Smithtown-1 (Nesconset/St. James/Nissequoge Fire),True
44617,Rhea County Public Safety,False
44621, Melbourne FD,False
44625,Creston Valley Fire Services,True
44629,North Shore Fire,False
44637,Jackson Fire,False
44638,Jonesboro Fire,False
44639,OCFA  All Hazard Tac 4F - Zone 4,False
44640,Keizer Fire District,False
44641,Ellis County Rural Fire Fire Departments ESD 1-11,True
44642,Old Mystic Fire Operations,False
44650,Lincoln County Public Safety,False
44652,Wahkiakum Fire EMS,False
44657,Starke County Sheriff Fire & EMS,False
44660,Ojo Sarco Fire,False
44662,PEI Public Safety and Transporation,False
44663,NORCOM NCPOL-2 (Kirkland PD and Normandy Park PD),False
44665,Arroyo Grande Police and Fire,True
44666,Pulaski County Public Safety,False
44669,Benton County SARA,True
44674,Dorchester County Fire/EMS with Summerville,False
44675,Westcomm Regional - Fire,False
44678,Franklin County Public Safety,False
44681,Henrico County Division of Fire,True
44684,Wayne County EMS Dispatch,False
44687,Oneida EMR-1 Dispatch,False
44691,Shelby County Public Safety,True
44702,"Clinton Co. EMS, Fire, Police, Sheriff",True
44705,Howard and Mitchell County Public Safety,False
44710,Camden County Law Enforcement/EMS/Fire,True
44711,Sun City West Sheriffs Posse,True
44712,Mitchell County,False
44714,Lancaster County Fire and EMS - Alpha,False
44715,Pendleton County Public Safety,True
44718,Coshocton Public Safety,True
44719,Oak Station 431 ,False
44720,Hamilton County West Public Safety,False
44721,StarVFD,False
44723,Union County Public Safety,False
44724,Big Horn County Public Safety,False
44727,Butler Fire,False
44728,"South Bend, Mishawaka & St Joseph Co Law Enforcement ",False
44732,Martin Township RT,False
44743,Southern Erie County Fire Dispatch,True
44748,West Florence Fire Rescue,False
44750,Northeast Arkansas & Southeast Missouri Public Safety,True
44760,Garrett County Public Safety,False
44774,Decatur (City) Police and Fire Dispatch,True
44775,84East VFD,False
44776,Garland County Fire Departments,False
44789,Ingleside on the Bay Fire,False
44791,Sussex County Fire/EMS P25,True
44798,Wilbraham Public Safety,False
44803,Butler County Public Safety,False
44809,Avon Fire Department,False
44814,Carter County Public Safety,False
44824,Jefferson County Police Dispatch,True
44832,Ashland County,False
44835,Barton County Public Safety,False
44836,Monroe County / MSHP Region B Public Safety,False
44838,Thomas Creek Westside Rural Fire,False
44839,Wise FD,False
44840,Delaware County Public Safety,True
44844,Wickliffe / Willowick Police & Fire,True
44849,Brick Fire Department,False
44855,Snohomish County Fire Event/Secondary Response,True
44857,Craven Police Fire EMS,False
44864,Bradley Int'l Airport Fire/Rescue,False
44868,Hamdem County Public Safety,False
44878,Millard County Dispatch,False
44885,Frederick County Public Safety ,False
44887,Broughton Fire,False
44888,Magoffin County Public Safety,True
44889,Marathon County Fire Departments,True
44890,Adair County EMS,False
44895,"Tulare County Sheriff, Exeter PD, Farmersville PD, Woodlake PD",False
44897,Dunn County Sherriff Law Backup Patch to DULAW1,False
44906,Lakeville Fire Department,False
44908,MRC Roussillon Fire Dispatch,False
44909,OCFA Tac 5C - Zone 5,False
44910,OCFA Tac 4C - Zone 4 ,False
44915,Calipatria Fire,False
44917,Calexico Fire,False
44918,Carlisle Fire,False
44921,Stanhope Borough Police Department,False
44922,Algoma North,False
44929,Easley Fire Ops,False
44930,Steuben County Public Safety,True
44935,Cowichan Valley Fire and EHS,False
44936,Restigouche County Fire Dispatch,True
44939,"Oakland, Belgrade, and Rome Fire",True
44941,Hancock County Fire & Sherriff,True
44948,Hancock County Fire,True
44949,Los Angeles County Fire -  LAC U-2,False
44950,Los Angeles County Fire -  LAC C-12,False
44951,Los Angeles County Fire -  LAC C-13,False
44952,Los Angeles County Fire -  LAC C-21,False
44953,Los Angeles County Fire -  LAC C-22,False
44954,Los Angeles County Fire -  LAC C-23,False
44955,Los Angeles County Fire -  LAC C-24,False
44956,Los Angeles County Fire -  LAC C-31,False
44957,Los Angeles County Fire -  LAC C-32,False
44958,Los Angeles County Fire -  LAC C-33,False
44959,Los Angeles County Fire -  LAC C-34,False
44960,Los Angeles County Fire -  LAC C-35,False
44961,Los Angeles County Fire -  LAC C-36,False
44962,Los Angeles County Fire -  LAC C-37,False
44963,Los Angeles County Fire -  LAC C-41,False
44964,Los Angeles County Fire -  LAC C-42,False
44965,Los Angeles County Fire -  LAC C-43,False
44966,Los Angeles County Fire -  LAC C-44,False
44967,Los Angeles County Fire -  LAC C-45,False
44968,Los Angeles County Fire -  LAC C-46,False
44969,Los Angeles County Fire -  LAC C-51,False
44970,Los Angeles County Fire -  LAC C-52,False
44972,Los Angeles County Fire - LAC A/G,False
44973,Los Angeles County Fire - Command 11,False
44977,South Dundas Fire & North Dundas Fire Comm,False
44978,Portales Public Safety,False
44981,Whiteville Fire,False
44982,Doniphan Co Troy Dispatch,False
44984,Newton County Fire,False
44990,Dennis Township Fire OPs,False
44991,"Pottawatomie County, KS- Fire 1 (800MHz)",True
45001,Johnson County Kansas Fire and EMS,False
45003,Stapleton Fire,False
45005,Solano County CAL FIRE,False
45017,Cap-Acadie Fire Department Station-2,False
