directional_tail_area,estimate,holm_adjusted_tail_area,holm_family,holm_family_size,lower,metric,population,record_id,record_type,relative_change_percent,two_sided_tail_area,upper
,55.7907113462669,,,,50.17482008678167,keyword_occurrence_recall,main_primary_4098,R4-base,cell,,,61.19512808724565
,4.189700320046552,,,,3.0877993428220805,context_copy_rate,main_primary_4098,R4-base,cell,,,5.534105534105534
,5.44543380017003,,,,4.5655766592891425,prior_only_token_rate,main_primary_4098,R4-base,cell,,,6.44170926342314
,9.410029498525073,,,,6.013686463255028,realized_trigram_yield_per_1000,main_primary_4098,R4-base,cell,,,14.562187159199993
,0.06255455338958393,,,,0.012406600100895688,donor_null_copy_rate,main_primary_4098,R4-base,cell,,,0.17114001964670003
,4.127145766656968,,,,3.0213606096631427,matched_excess_copy_rate,main_primary_4098,R4-base,cell,,,5.473001482064
,32.13594624072054,,,,29.039941895352932,wer,main_primary_4098,R8-base,cell,,,35.31952622147008
,22.407800261096607,,,,19.939352512950265,cer,main_primary_4098,R8-base,cell,,,25.00179386677183
,5.703127748654259,,,,4.7658072471948705,insertions_per_100_reference_words,main_primary_4098,R8-base,cell,,,6.775979173743511
,57.61316872427984,,,,51.77741000948386,keyword_occurrence_recall,main_primary_4098,R8-base,cell,,,63.20775178148564
,4.39081128234952,,,,3.1045061504303524,context_copy_rate,main_primary_4098,R8-base,cell,,,6.068682187347667
,6.046073861599139,,,,5.117320484298768,prior_only_token_rate,main_primary_4098,R8-base,cell,,,7.073758779286236
,5.783751941305629,,,,3.6011577610136376,realized_trigram_yield_per_1000,main_primary_4098,R8-base,cell,,,9.470873252490694
,0.09741203838325095,,,,0.017348325355514217,donor_null_copy_rate,main_primary_4098,R8-base,cell,,,0.24075560579769908
,4.293399243966269,,,,2.9922624405506633,matched_excess_copy_rate,main_primary_4098,R8-base,cell,,,5.963038585365716
,23.783555571192345,,,,21.923416476573667,wer,main_primary_4098,R0-no_context_sft,cell,,,25.705566882828084
,16.53883812010444,,,,14.880032659570018,cer,main_primary_4098,R0-no_context_sft,cell,,,18.258216312010056
,2.899060619920487,,,,2.5519867601779533,insertions_per_100_reference_words,main_primary_4098,R0-no_context_sft,cell,,,3.2790158133424767
,74.19165196942974,,,,70.32468473783595,keyword_occurrence_recall,main_primary_4098,R0-no_context_sft,cell,,,77.92863560614988
,0.0,,,,0.0,context_copy_rate,main_primary_4098,R0-no_context_sft,cell,,,0.0
,0.0,,,,0.0,prior_only_token_rate,main_primary_4098,R0-no_context_sft,cell,,,0.0
,0.0,,,,0.0,realized_trigram_yield_per_1000,main_primary_4098,R0-no_context_sft,cell,,,0.0
,0.0,,,,0.0,donor_null_copy_rate,main_primary_4098,R0-no_context_sft,cell,,,0.0
,0.0,,,,0.0,matched_excess_copy_rate,main_primary_4098,R0-no_context_sft,cell,,,0.0
,23.340252612321006,,,,21.45611423824197,wer,main_primary_4098,R1-no_context_sft,cell,,,25.318515242751484
,16.160248041775457,,,,14.507986374892818,cer,main_primary_4098,R1-no_context_sft,cell,,,17.919343817856884
,3.5288322837138937,,,,3.012355611753118,insertions_per_100_reference_words,main_primary_4098,R1-no_context_sft,cell,,,4.096829660016581
,76.95473251028807,,,,72.97944284461215,keyword_occurrence_recall,main_primary_4098,R1-no_context_sft,cell,,,80.81005963831151
,1.8672795173800631,,,,1.2456905908547435,context_copy_rate,main_primary_4098,R1-no_context_sft,cell,,,2.6010174400705384
,2.0064308681672025,,,,1.527605406153772,prior_only_token_rate,main_primary_4098,R1-no_context_sft,cell,,,2.5902312790683735
,15.046969822927924,,,,8.313162153451598,realized_trigram_yield_per_1000,main_primary_4098,R1-no_context_sft,cell,,,24.431910764591844
,0.010341855788566504,,,,0.00030990764134133534,donor_null_copy_rate,main_primary_4098,R1-no_context_sft,cell,,,0.03095428924645836
,1.8569376615914965,,,,1.2335893524564325,matched_excess_copy_rate,main_primary_4098,R1-no_context_sft,cell,,,2.5891235127729324
,22.886394821095593,,,,21.091347705138674,wer,main_primary_4098,R2-no_context_sft,cell,,,24.779712631555448
,15.673139686684074,,,,14.11869459876469,cer,main_primary_4098,R2-no_context_sft,cell,,,17.3305836543474
,3.331808746437744,,,,2.8892886931857986,insertions_per_100_reference_words,main_primary_4098,R2-no_context_sft,cell,,,3.8126972161994774
,78.89476778365668,,,,75.28510397198771,keyword_occurrence_recall,main_primary_4098,R2-no_context_sft,cell,,,82.3529411764706
,2.3269175524274632,,,,1.5995342498768026,context_copy_rate,main_primary_4098,R2-no_context_sft,cell,,,3.2006302383211636
,2.4695607279611065,,,,2.0485554494129254,prior_only_token_rate,main_primary_4098,R2-no_context_sft,cell,,,2.925133840449597
,9.135027119611761,,,,5.511851234672254,realized_trigram_yield_per_1000,main_primary_4098,R2-no_context_sft,cell,,,14.284177933251394
,0.03878195920712439,,,,0.01001265024928,donor_null_copy_rate,main_primary_4098,R2-no_context_sft,cell,,,0.09467706036102262
,2.2881355932203387,,,,1.558774193317681,matched_excess_copy_rate,main_primary_4098,R2-no_context_sft,cell,,,3.158284296944725
,22.302360764169862,,,,20.489574797809748,wer,main_primary_4098,R4-no_context_sft,cell,,,24.208779847301464
,15.322291122715404,,,,13.730865907496659,cer,main_primary_4098,R4-no_context_sft,cell,,,17.0141252130784
,3.3106990817295854,,,,2.8663068410022063,insertions_per_100_reference_words,main_primary_4098,R4-no_context_sft,cell,,,3.797377226661922
,79.54144620811287,,,,75.9449187574873,keyword_occurrence_recall,main_primary_4098,R4-no_context_sft,cell,,,82.94414548833161
,2.757828210284401,,,,1.9306126662422793,context_copy_rate,main_primary_4098,R4-no_context_sft,cell,,,3.7450181616385834
,3.1821695439319764,,,,2.5727325409232975,prior_only_token_rate,main_primary_4098,R4-no_context_sft,cell,,,3.8220609223786615
,6.223303442618313,,,,3.6806206518429643,realized_trigram_yield_per_1000,main_primary_4098,R4-no_context_sft,cell,,,10.01605313813997
